"","long","lat","order","piece","id","group","OBJECTID","FACILITYID","STREETSEGI","SOURCEID","BIKELANELE","FACILITY","PROPOSEDCY","Shape_Leng","TRAVELDIRE","NOTES","BIKELANE_Y","PLANSREADY","GAP","GAP_NOTES","NEED_SYMBO","NEED_SYM_1","REPAINT_LI","YEAR_INSTA","link","YEAR"
"10413",-77.0825940119362,38.9455333223718,39,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10414",-77.0826025285177,38.9455162906903,40,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10415",-77.0826288867699,38.9454660958991,41,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10416",-77.0826360220984,38.9454516775947,42,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10417",-77.0826426958982,38.9454371695333,43,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10418",-77.0826491388801,38.9454225715518,44,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10419",-77.0826551203337,38.9454078838134,45,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10420",-77.082656615566,38.9454040992752,46,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10421",-77.0826608709696,38.9453931061549,47,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10422",-77.0826661600775,38.9453782387396,48,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10423",-77.0826709876577,38.9453632815676,49,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10424",-77.082675584421,38.9453482344756,50,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10425",-77.0826797197614,38.9453331877098,51,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10426",-77.0826835088257,38.945317961023,52,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10427",-77.0826906137209,38.9452773286181,53,"1","1164","1164.1","1165",NA,"2522","10420432",0.07876778,"Shared Lane",NA,126.764708979893,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10428",-77.0820445487943,38.9479177520764,1,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10429",-77.0820447928504,38.947829110395,2,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10430",-77.0820451807394,38.9476649791926,3,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10431",-77.0820429699793,38.9474480612631,4,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10432",-77.0820451354862,38.9472247443711,5,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10433",-77.082043422527,38.9469391829412,6,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10434",-77.0820434367959,38.9465506555771,7,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10435",-77.0820436921136,38.9463715706721,8,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10436",-77.0820436840268,38.9463645442146,9,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10437",-77.0820440055258,38.9463431943507,10,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10438",-77.0820460574805,38.946321933355,11,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10439",-77.0820499552461,38.9463007611465,12,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10440",-77.0820523677844,38.9462921114983,13,"1","1165","1165.1","1166",NA,"2966","10420440",0.11216728,"Shared Lane",NA,180.51610282883,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10441",-77.0820425833285,38.9488160594048,1,"1","1166","1166.1","1167",NA,"1156","10420450",0.06196483,"Shared Lane",NA,99.722931100025,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10442",-77.0820419034678,38.9487265175591,2,"1","1166","1166.1","1167",NA,"1156","10420450",0.06196483,"Shared Lane",NA,99.722931100025,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10443",-77.0820412098195,38.9486249947062,3,"1","1166","1166.1","1167",NA,"1156","10420450",0.06196483,"Shared Lane",NA,99.722931100025,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10444",-77.0820456929008,38.9483104223347,4,"1","1166","1166.1","1167",NA,"1156","10420450",0.06196483,"Shared Lane",NA,99.722931100025,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10445",-77.0820453418172,38.9482359150737,5,"1","1166","1166.1","1167",NA,"1156","10420450",0.06196483,"Shared Lane",NA,99.722931100025,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10446",-77.0820443152093,38.948015492115,6,"1","1166","1166.1","1167",NA,"1156","10420450",0.06196483,"Shared Lane",NA,99.722931100025,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10447",-77.0820443062928,38.9480077449976,7,"1","1166","1166.1","1167",NA,"1156","10420450",0.06196483,"Shared Lane",NA,99.722931100025,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10448",-77.0820445487943,38.9479177520764,8,"1","1166","1166.1","1167",NA,"1156","10420450",0.06196483,"Shared Lane",NA,99.722931100025,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10449",-77.0820420964762,38.9496960787299,1,"1","1167","1167.1","1168",NA,"1220","10420455",0.06070221,"Shared Lane",NA,97.690936924221,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10450",-77.0820431564745,38.9496147332137,2,"1","1167","1167.1","1168",NA,"1220","10420455",0.06070221,"Shared Lane",NA,97.690936924221,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10451",-77.0820435841228,38.9495853659191,3,"1","1167","1167.1","1168",NA,"1220","10420455",0.06070221,"Shared Lane",NA,97.690936924221,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10452",-77.0820436123883,38.949208999924,4,"1","1167","1167.1","1168",NA,"1220","10420455",0.06070221,"Shared Lane",NA,97.690936924221,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10453",-77.0820432736628,38.9489146996061,5,"1","1167","1167.1","1168",NA,"1220","10420455",0.06070221,"Shared Lane",NA,97.690936924221,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10454",-77.0820431432681,38.9489016376892,6,"1","1167","1167.1","1168",NA,"1220","10420455",0.06070221,"Shared Lane",NA,97.690936924221,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10455",-77.0820425833285,38.9488160594048,7,"1","1167","1167.1","1168",NA,"1220","10420455",0.06070221,"Shared Lane",NA,97.690936924221,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10456",-77.0820394420933,38.9499958761543,1,"1","1168","1168.1","1169",NA,"11919","10420460",0.02068008,"Shared Lane",NA,33.281372103543,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10457",-77.0820397720811,38.9498816509332,2,"1","1168","1168.1","1169",NA,"11919","10420460",0.02068008,"Shared Lane",NA,33.281372103543,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10458",-77.0820398506382,38.9498496714838,3,"1","1168","1168.1","1169",NA,"11919","10420460",0.02068008,"Shared Lane",NA,33.281372103543,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10459",-77.0820409168621,38.9497737309338,4,"1","1168","1168.1","1169",NA,"11919","10420460",0.02068008,"Shared Lane",NA,33.281372103543,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10460",-77.0820420964762,38.9496960787299,5,"1","1168","1168.1","1169",NA,"11919","10420460",0.02068008,"Shared Lane",NA,33.281372103543,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10461",-77.074607780242,38.9431744668406,1,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10462",-77.0747079058256,38.9431746731402,2,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10463",-77.0749111562343,38.9431751736431,3,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10464",-77.0751157540875,38.9431736100279,4,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10465",-77.07527197378,38.9431724195326,5,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10466",-77.0759162125833,38.9431714624069,6,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10467",-77.0761344578495,38.9431711402971,7,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10468",-77.0763215467006,38.9431709192013,8,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10469",-77.0764628640072,38.9431707457721,9,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10470",-77.0765280954052,38.9431707030841,10,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10471",-77.0768536756358,38.9431704894771,11,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10472",-77.0768661336215,38.9431704812856,12,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10473",-77.0770309708397,38.943170012444,13,"1","1169","1169.1","1170",NA,"2877","18892380",0.13053215,"Shared Lane",NA,210.071549883849,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10474",-77.074607780242,38.9431744668406,1,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10475",-77.07451134582,38.9431741680195,2,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10476",-77.0741031840269,38.9431732383894,3,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10477",-77.0738917898162,38.9431727596466,4,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10478",-77.0729204683171,38.9431711445703,5,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10479",-77.0727924852744,38.9431709270658,6,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10480",-77.0725988134893,38.9431747409102,7,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10481",-77.0725141446771,38.9431741628848,8,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10482",-77.0724147107534,38.9431735038632,9,"1","1170","1170.1","1171",NA,"8769","18892370",0.11813895,"Shared Lane",NA,190.126589613227,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10483",-77.0724147107534,38.9431735038632,1,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10484",-77.0723176992177,38.9431728432583,2,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10485",-77.0719032143419,38.9431700811753,3,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10486",-77.0717122135517,38.9431688022234,4,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10487",-77.070703347914,38.9431699572966,5,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10488",-77.0696539915866,38.9431688757248,6,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10489",-77.0694934233908,38.9431704126209,7,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10490",-77.0694315943385,38.9431699088651,8,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10491",-77.0693173951655,38.9431689857294,9,"1","1171","1171.1","1172",NA,"13018","18892360",0.16684696,"Shared Lane",NA,268.514752966954,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10492",-77.0693173951655,38.9431689857294,1,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10493",-77.0691879693933,38.9431678913299,2,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10494",-77.0689593403598,38.943166044607,3,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10495",-77.068924964589,38.9431650739696,4,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10496",-77.0688904739896,38.9431646438873,5,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10497",-77.0688559841738,38.9431650245405,6,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10498",-77.0688214948795,38.9431659456805,7,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10499",-77.0686233843623,38.9431603779211,8,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10500",-77.068507429008,38.9431444742378,9,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10501",-77.0684392228602,38.9431338573839,10,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10502",-77.0682300630992,38.9431055765175,11,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10503",-77.0681570605994,38.9430972594126,12,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10504",-77.0680731910154,38.9430879216461,13,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10505",-77.067970888752,38.9430790990034,14,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10506",-77.0678663076297,38.9430756105025,15,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10507",-77.0677139954508,38.9430614927598,16,"1","1172","1172.1","1173",NA,"6488","18892355",0.08690106,"Shared Lane",NA,139.853485135182,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10508",-77.0677139954508,38.9430614927598,1,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10509",-77.0676044942915,38.9430515749551,2,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10510",-77.0675774220885,38.9430524373885,3,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10511",-77.0674193034561,38.943070284034,4,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10512",-77.0673629968139,38.9430787752812,5,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10513",-77.0672980181166,38.9430898118324,6,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10514",-77.0671730122514,38.9431150709156,7,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10515",-77.0669843615967,38.94314713158,8,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10516",-77.0669081693494,38.9431568501208,9,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10517",-77.0668507751039,38.9431619636346,10,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10518",-77.0667792940166,38.9431645358226,11,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10519",-77.0665626750206,38.9431646593744,12,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10520",-77.0648931198413,38.9431650576621,13,"1","1173","1173.1","1174",NA,"2925","18892352",0.15275816,"Shared Lane",NA,245.841526224068,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10521",-77.0648931198413,38.9431650576621,1,"1","1174","1174.1","1175",NA,"1995","18892350",0.10611441,"Shared Lane",NA,170.774624935317,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10522",-77.0638342466918,38.9431634066495,2,"1","1174","1174.1","1175",NA,"1995","18892350",0.10611441,"Shared Lane",NA,170.774624935317,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10523",-77.0629232086253,38.9431619728404,3,"1","1174","1174.1","1175",NA,"1995","18892350",0.10611441,"Shared Lane",NA,170.774624935317,NA,NA,"2011",NA,NA,NA,NA,NA,NA,"2011",NA,2011
"10524",-76.9902366315117,38.9387724560675,1,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10525",-76.9902376893574,38.9386282333392,2,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10526",-76.9902387511077,38.9384554543083,3,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10527",-76.990239100568,38.9384304112738,4,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10528",-76.9902402574363,38.9384053683066,5,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10529",-76.9902404884449,38.9384030261688,6,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10530",-76.9902423370559,38.9383803254162,7,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10531",-76.9902454547575,38.9383553726953,8,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10532",-76.9902492645204,38.9383304200319,9,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10533",-76.9902508804192,38.9383224928658,10,"1","1175","1175.1","1176",NA,"5644","20120400",0.03106977,"Shared Lane",NA,50.0020486150211,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10534",-76.9902508804192,38.9383224928658,1,"1","1176","1176.1","1177",NA,"7568","20120390",0.0763045,"Shared Lane",NA,122.800430216525,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10535",-76.9902541123511,38.9383056476208,2,"1","1176","1176.1","1177",NA,"7568","20120390",0.0763045,"Shared Lane",NA,122.800430216525,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10536",-76.9902598829169,38.9382809653691,3,"1","1176","1176.1","1177",NA,"7568","20120390",0.0763045,"Shared Lane",NA,122.800430216525,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
"10537",-76.9902664608608,38.9382564633502,4,"1","1176","1176.1","1177",NA,"7568","20120390",0.0763045,"Shared Lane",NA,122.800430216525,NA,NA,"2009",NA,NA,NA,NA,NA,NA,"2009",NA,2009
