"Start.station.number","starthour","variable","value"
31304,3,"outflow",4
31304,5,"outflow",32
31304,6,"outflow",54
31304,7,"outflow",268
31304,8,"outflow",1062
31304,9,"outflow",352
31304,10,"outflow",274
31304,11,"outflow",276
31304,12,"outflow",233
31304,13,"outflow",263
31304,14,"outflow",225
31304,15,"outflow",291
31304,16,"outflow",273
31304,17,"outflow",413
31304,18,"outflow",322
31304,19,"outflow",228
31304,20,"outflow",171
31304,21,"outflow",136
31304,22,"outflow",94
31304,23,"outflow",90
31305,0,"outflow",53
31305,1,"outflow",33
31305,2,"outflow",11
31305,3,"outflow",5
31305,4,"outflow",8
31305,5,"outflow",25
31305,6,"outflow",84
31305,7,"outflow",310
31305,8,"outflow",878
31305,9,"outflow",363
31305,10,"outflow",309
31305,11,"outflow",296
31305,12,"outflow",334
31305,13,"outflow",409
31305,14,"outflow",368
31305,15,"outflow",335
31305,16,"outflow",382
31305,17,"outflow",448
31305,18,"outflow",571
31305,19,"outflow",384
31305,20,"outflow",306
31305,21,"outflow",269
31305,22,"outflow",169
31305,23,"outflow",103
31306,0,"outflow",13
31306,1,"outflow",14
31306,2,"outflow",5
31306,3,"outflow",3
31306,4,"outflow",5
31306,5,"outflow",97
31306,6,"outflow",428
31306,7,"outflow",1028
31306,8,"outflow",1122
31306,9,"outflow",578
31306,10,"outflow",389
31306,11,"outflow",368
31306,12,"outflow",395
31306,13,"outflow",324
31306,14,"outflow",235
31306,15,"outflow",307
31306,16,"outflow",227
31306,17,"outflow",276
31306,18,"outflow",347
31306,19,"outflow",226
31306,20,"outflow",150
31306,21,"outflow",94
31306,22,"outflow",57
31306,23,"outflow",28
31307,0,"outflow",34
31307,1,"outflow",23
31307,2,"outflow",15
31307,3,"outflow",8
31307,4,"outflow",180
31307,5,"outflow",75
31307,6,"outflow",203
31307,7,"outflow",722
31307,8,"outflow",774
31307,9,"outflow",529
31307,10,"outflow",490
31307,11,"outflow",456
31307,12,"outflow",480
31307,13,"outflow",571
31307,14,"outflow",465
31307,15,"outflow",505
31307,16,"outflow",578
31307,17,"outflow",575
31307,18,"outflow",574
31307,19,"outflow",445
31307,20,"outflow",253
31307,21,"outflow",184
31307,22,"outflow",96
31307,23,"outflow",67
31308,0,"outflow",16
31308,1,"outflow",14
31308,2,"outflow",11
31308,3,"outflow",30
31308,4,"outflow",11
31308,5,"outflow",56
31308,6,"outflow",44
31308,7,"outflow",150
31308,8,"outflow",463
31308,9,"outflow",369
31308,10,"outflow",170
31308,11,"outflow",211
31308,12,"outflow",231
31308,13,"outflow",204
31308,14,"outflow",225
31308,15,"outflow",249
31308,16,"outflow",394
31308,17,"outflow",792
31308,18,"outflow",504
31308,19,"outflow",186
31308,20,"outflow",165
31308,21,"outflow",119
31308,22,"outflow",72
31308,23,"outflow",16
31309,0,"outflow",7
31309,1,"outflow",2
31309,5,"outflow",4
31309,6,"outflow",36
31309,7,"outflow",177
31309,8,"outflow",133
31309,9,"outflow",66
31309,10,"outflow",55
31309,11,"outflow",44
31309,12,"outflow",44
31309,13,"outflow",65
31309,14,"outflow",78
31309,15,"outflow",81
31309,16,"outflow",88
31309,17,"outflow",108
31309,18,"outflow",117
31309,19,"outflow",77
31309,20,"outflow",53
31309,21,"outflow",29
31309,22,"outflow",20
31309,23,"outflow",10
31310,0,"outflow",17
31310,1,"outflow",7
31310,2,"outflow",5
31310,3,"outflow",3
31310,5,"outflow",51
31310,6,"outflow",137
31310,7,"outflow",416
31310,8,"outflow",856
31310,9,"outflow",349
31310,10,"outflow",272
31310,11,"outflow",199
31310,12,"outflow",205
31310,13,"outflow",228
31310,14,"outflow",251
31310,15,"outflow",241
31310,16,"outflow",419
31310,17,"outflow",302
31310,18,"outflow",253
31310,19,"outflow",178
31310,20,"outflow",167
31310,21,"outflow",95
31310,22,"outflow",122
31310,23,"outflow",27
31312,0,"outflow",138
31312,1,"outflow",30
31312,2,"outflow",17
31312,3,"outflow",10
31312,4,"outflow",7
31312,5,"outflow",14
31312,6,"outflow",196
31312,7,"outflow",365
31312,8,"outflow",846
31312,9,"outflow",382
31312,10,"outflow",381
31312,11,"outflow",506
31312,12,"outflow",676
31312,13,"outflow",752
31312,14,"outflow",753
31312,15,"outflow",807
31312,16,"outflow",885
31312,17,"outflow",1295
31312,18,"outflow",1299
31312,19,"outflow",982
31312,20,"outflow",681
31312,21,"outflow",505
31312,22,"outflow",273
31312,23,"outflow",144
31313,0,"outflow",25
31313,1,"outflow",7
31313,2,"outflow",12
31313,3,"outflow",5
31313,4,"outflow",3
31313,5,"outflow",14
31313,6,"outflow",175
31313,7,"outflow",325
31313,8,"outflow",647
31313,9,"outflow",298
31313,10,"outflow",179
31313,11,"outflow",197
31313,12,"outflow",201
31313,13,"outflow",177
31313,14,"outflow",212
31313,15,"outflow",167
31313,16,"outflow",203
31313,17,"outflow",255
31313,18,"outflow",240
31313,19,"outflow",238
31313,20,"outflow",123
31313,21,"outflow",105
31313,22,"outflow",63
31313,23,"outflow",50
31314,0,"outflow",97
31314,1,"outflow",50
31314,2,"outflow",29
31314,3,"outflow",22
31314,4,"outflow",10
31314,5,"outflow",4
31314,6,"outflow",36
31314,7,"outflow",298
31314,8,"outflow",488
31314,9,"outflow",342
31314,10,"outflow",411
31314,11,"outflow",603
31314,12,"outflow",748
31314,13,"outflow",848
31314,14,"outflow",907
31314,15,"outflow",867
31314,16,"outflow",1065
31314,17,"outflow",1252
31314,18,"outflow",1107
31314,19,"outflow",850
31314,20,"outflow",448
31314,21,"outflow",185
31314,22,"outflow",149
31314,23,"outflow",124
31315,0,"outflow",4
31315,1,"outflow",2
31315,2,"outflow",1
31315,3,"outflow",2
31315,5,"outflow",18
31315,6,"outflow",86
31315,7,"outflow",232
31315,8,"outflow",410
31315,9,"outflow",110
31315,10,"outflow",129
31315,11,"outflow",113
31315,12,"outflow",111
31315,13,"outflow",115
31315,14,"outflow",106
31315,15,"outflow",103
31315,16,"outflow",114
31315,17,"outflow",132
31315,18,"outflow",156
31315,19,"outflow",153
31315,20,"outflow",75
31315,21,"outflow",32
31315,22,"outflow",25
31315,23,"outflow",5
31316,0,"outflow",26
31316,1,"outflow",13
31316,2,"outflow",5
31316,3,"outflow",3
31316,4,"outflow",2
31316,6,"outflow",13
31316,7,"outflow",135
31316,8,"outflow",113
31316,9,"outflow",48
31316,10,"outflow",45
31316,11,"outflow",53
31316,12,"outflow",67
31316,13,"outflow",53
31316,14,"outflow",45
31316,15,"outflow",86
31316,16,"outflow",149
31316,17,"outflow",135
31316,18,"outflow",154
31316,19,"outflow",127
31316,20,"outflow",104
31316,21,"outflow",102
31316,22,"outflow",81
31316,23,"outflow",35
31317,0,"outflow",21
31317,1,"outflow",7
31317,2,"outflow",3
31317,3,"outflow",2
31317,4,"outflow",5
31317,5,"outflow",1
31317,6,"outflow",11
31317,7,"outflow",67
31317,8,"outflow",73
31317,9,"outflow",37
31317,10,"outflow",59
31317,11,"outflow",62
31317,12,"outflow",76
31317,13,"outflow",106
31317,14,"outflow",97
31317,15,"outflow",76
31317,16,"outflow",117
31317,17,"outflow",138
31317,18,"outflow",136
31317,19,"outflow",116
31317,20,"outflow",82
31317,21,"outflow",62
31317,22,"outflow",45
31317,23,"outflow",23
31318,0,"outflow",25
31318,1,"outflow",14
31318,2,"outflow",7
31318,3,"outflow",6
31318,4,"outflow",2
31318,5,"outflow",28
31318,6,"outflow",28
31318,7,"outflow",185
31318,8,"outflow",305
31318,9,"outflow",181
31318,10,"outflow",184
31318,11,"outflow",139
31318,12,"outflow",115
31318,13,"outflow",161
31318,14,"outflow",120
31318,15,"outflow",111
31318,16,"outflow",126
31318,17,"outflow",184
31318,18,"outflow",144
31318,19,"outflow",173
31318,20,"outflow",107
31318,21,"outflow",87
31318,22,"outflow",53
31318,23,"outflow",37
31319,0,"outflow",11
31319,1,"outflow",4
31319,2,"outflow",1
31319,3,"outflow",1
31319,5,"outflow",9
31319,6,"outflow",6
31319,7,"outflow",38
31319,8,"outflow",35
31319,9,"outflow",37
31319,10,"outflow",35
31319,11,"outflow",51
31319,12,"outflow",60
31319,13,"outflow",83
31319,14,"outflow",111
31319,15,"outflow",113
31319,16,"outflow",126
31319,17,"outflow",147
31319,18,"outflow",135
31319,19,"outflow",84
31319,20,"outflow",59
31319,21,"outflow",31
31319,22,"outflow",19
31319,23,"outflow",11
31400,0,"outflow",141
31400,1,"outflow",86
31400,2,"outflow",41
31400,3,"outflow",21
31400,4,"outflow",22
31400,5,"outflow",184
31400,6,"outflow",699
31400,7,"outflow",1260
31400,8,"outflow",1005
31400,9,"outflow",696
31400,10,"outflow",491
31400,11,"outflow",545
31400,12,"outflow",572
31400,13,"outflow",490
31400,14,"outflow",518
31400,15,"outflow",559
31400,16,"outflow",627
31400,17,"outflow",804
31400,18,"outflow",1068
31400,19,"outflow",979
31400,20,"outflow",686
31400,21,"outflow",571
31400,22,"outflow",425
31400,23,"outflow",280
31401,0,"outflow",129
31401,1,"outflow",80
31401,2,"outflow",53
31401,3,"outflow",57
31401,4,"outflow",35
31401,5,"outflow",114
31401,6,"outflow",309
31401,7,"outflow",1087
31401,8,"outflow",1062
31401,9,"outflow",308
31401,10,"outflow",441
31401,11,"outflow",464
31401,12,"outflow",406
31401,13,"outflow",413
31401,14,"outflow",468
31401,15,"outflow",430
31401,16,"outflow",376
31401,17,"outflow",478
31401,18,"outflow",643
31401,19,"outflow",616
31401,20,"outflow",483
31401,21,"outflow",389
31401,22,"outflow",361
31401,23,"outflow",247
31402,0,"outflow",12
31402,1,"outflow",10
31402,2,"outflow",3
31402,3,"outflow",3
31402,4,"outflow",1
31402,5,"outflow",3
31402,6,"outflow",67
31402,7,"outflow",291
31402,8,"outflow",568
31402,9,"outflow",207
31402,10,"outflow",145
31402,11,"outflow",148
31402,12,"outflow",183
31402,13,"outflow",120
31402,14,"outflow",102
31402,15,"outflow",90
31402,16,"outflow",72
31402,17,"outflow",91
31402,18,"outflow",106
31402,19,"outflow",74
31402,20,"outflow",79
31402,21,"outflow",70
31402,22,"outflow",42
31402,23,"outflow",27
31403,0,"outflow",13
31403,1,"outflow",5
31403,2,"outflow",3
31403,4,"outflow",3
31403,5,"outflow",40
31403,6,"outflow",67
31403,7,"outflow",203
31403,8,"outflow",436
31403,9,"outflow",255
31403,10,"outflow",121
31403,11,"outflow",103
31403,12,"outflow",97
31403,13,"outflow",94
31403,14,"outflow",94
31403,15,"outflow",104
31403,16,"outflow",113
31403,17,"outflow",137
31403,18,"outflow",108
31403,19,"outflow",94
31403,20,"outflow",64
31403,21,"outflow",31
31403,22,"outflow",14
31403,23,"outflow",11
31404,0,"outflow",59
31404,1,"outflow",25
31404,2,"outflow",9
31404,3,"outflow",8
31404,4,"outflow",165
31404,5,"outflow",14
31404,6,"outflow",88
31404,7,"outflow",1193
31404,8,"outflow",999
31404,9,"outflow",359
31404,10,"outflow",355
31404,11,"outflow",346
31404,12,"outflow",347
31404,13,"outflow",369
31404,14,"outflow",337
31404,15,"outflow",318
31404,16,"outflow",344
31404,17,"outflow",436
31404,18,"outflow",521
31404,19,"outflow",387
31404,20,"outflow",310
31404,21,"outflow",287
31404,22,"outflow",225
31404,23,"outflow",144
31405,0,"outflow",6
31405,1,"outflow",5
31405,2,"outflow",1
31405,5,"outflow",12
31405,6,"outflow",68
31405,7,"outflow",222
31405,8,"outflow",611
31405,9,"outflow",354
31405,10,"outflow",127
31405,11,"outflow",99
31405,12,"outflow",75
31405,13,"outflow",74
31405,14,"outflow",84
31405,15,"outflow",112
31405,16,"outflow",76
31405,17,"outflow",94
31405,18,"outflow",151
31405,19,"outflow",85
31405,20,"outflow",82
31405,21,"outflow",34
31405,22,"outflow",18
31405,23,"outflow",7
31406,0,"outflow",18
31406,1,"outflow",15
31406,2,"outflow",14
31406,3,"outflow",5
31406,4,"outflow",9
31406,5,"outflow",28
31406,6,"outflow",140
31406,7,"outflow",728
31406,8,"outflow",1427
31406,9,"outflow",335
31406,10,"outflow",203
31406,11,"outflow",252
31406,12,"outflow",236
31406,13,"outflow",270
31406,14,"outflow",229
31406,15,"outflow",300
31406,16,"outflow",265
31406,17,"outflow",234
31406,18,"outflow",258
31406,19,"outflow",226
31406,20,"outflow",156
31406,21,"outflow",124
31406,22,"outflow",82
31406,23,"outflow",44
31407,0,"outflow",9
31407,1,"outflow",8
31407,2,"outflow",7
31407,4,"outflow",9
31407,5,"outflow",60
31407,6,"outflow",37
31407,7,"outflow",346
31407,8,"outflow",531
31407,9,"outflow",184
31407,10,"outflow",155
31407,11,"outflow",162
31407,12,"outflow",117
31407,13,"outflow",169
31407,14,"outflow",201
31407,15,"outflow",137
31407,16,"outflow",172
31407,17,"outflow",319
31407,18,"outflow",261
31407,19,"outflow",174
31407,20,"outflow",81
31407,21,"outflow",92
31407,22,"outflow",54
31407,23,"outflow",46
31408,0,"outflow",27
31408,1,"outflow",15
31408,2,"outflow",4
31408,3,"outflow",4
31408,4,"outflow",1
31408,5,"outflow",31
31408,6,"outflow",18
31408,7,"outflow",143
31408,8,"outflow",283
31408,9,"outflow",121
31408,10,"outflow",97
31408,11,"outflow",134
31408,12,"outflow",164
31408,13,"outflow",193
31408,14,"outflow",264
31408,15,"outflow",420
31408,16,"outflow",600
31408,17,"outflow",1434
31408,18,"outflow",1222
31408,19,"outflow",558
31408,20,"outflow",316
31408,21,"outflow",237
31408,22,"outflow",150
31408,23,"outflow",84
31411,0,"outflow",16
31411,1,"outflow",7
31411,2,"outflow",9
31411,3,"outflow",2
31411,4,"outflow",1
31411,5,"outflow",1
31411,6,"outflow",17
31411,7,"outflow",114
31411,8,"outflow",194
31411,9,"outflow",191
31411,10,"outflow",91
31411,11,"outflow",67
31411,12,"outflow",71
31411,13,"outflow",90
31411,14,"outflow",70
31411,15,"outflow",81
31411,16,"outflow",75
31411,17,"outflow",122
31411,18,"outflow",119
31411,19,"outflow",75
31411,20,"outflow",89
31411,21,"outflow",55
31411,22,"outflow",31
31411,23,"outflow",21
31412,6,"outflow",3
31412,7,"outflow",23
31412,8,"outflow",17
31412,9,"outflow",8
31412,10,"outflow",10
31412,11,"outflow",8
31412,12,"outflow",7
31412,13,"outflow",6
31412,14,"outflow",2
31412,15,"outflow",6
31412,16,"outflow",4
31412,17,"outflow",11
31412,18,"outflow",4
31412,19,"outflow",4
31412,20,"outflow",4
31412,21,"outflow",1
31412,22,"outflow",1
31412,23,"outflow",2
31413,6,"outflow",1
31413,7,"outflow",5
31413,8,"outflow",8
31413,9,"outflow",1
31413,11,"outflow",1
31413,12,"outflow",2
31413,13,"outflow",2
31413,14,"outflow",3
31413,15,"outflow",1
31413,16,"outflow",2
31413,17,"outflow",2
31413,18,"outflow",3
31413,19,"outflow",6
31413,20,"outflow",2
31414,0,"outflow",1
31414,1,"outflow",1
31414,7,"outflow",1
31414,8,"outflow",4
31414,9,"outflow",5
31414,10,"outflow",2
31414,11,"outflow",2
31414,12,"outflow",2
31414,14,"outflow",1
31414,15,"outflow",4
31414,16,"outflow",1
31414,17,"outflow",5
31414,18,"outflow",4
31414,19,"outflow",1
31414,20,"outflow",1
31500,0,"outflow",38
31500,1,"outflow",41
31500,2,"outflow",21
31500,3,"outflow",22
31500,4,"outflow",17
31500,5,"outflow",144
31500,6,"outflow",138
31500,7,"outflow",299
31500,8,"outflow",1326
31500,9,"outflow",604
31500,10,"outflow",331
31500,11,"outflow",318
31500,12,"outflow",273
31500,13,"outflow",225
31500,14,"outflow",295
31500,15,"outflow",411
31500,16,"outflow",205
31500,17,"outflow",376
31500,18,"outflow",308
31500,19,"outflow",183
31500,20,"outflow",130
31500,21,"outflow",117
31500,22,"outflow",57
31500,23,"outflow",46
31501,0,"outflow",8
31501,1,"outflow",5
31501,2,"outflow",2
31501,3,"outflow",1
31501,5,"outflow",5
31501,6,"outflow",87
31501,7,"outflow",334
31501,8,"outflow",377
31501,9,"outflow",231
31501,10,"outflow",95
31501,11,"outflow",68
31501,12,"outflow",88
31501,13,"outflow",86
31501,14,"outflow",86
31501,15,"outflow",81
31501,16,"outflow",77
31501,17,"outflow",97
31501,18,"outflow",93
31501,19,"outflow",86
31501,20,"outflow",66
31501,21,"outflow",43
31501,22,"outflow",14
31501,23,"outflow",5
31502,0,"outflow",21
31502,1,"outflow",6
31502,2,"outflow",5
31502,3,"outflow",5
31502,4,"outflow",13
31502,5,"outflow",20
31502,6,"outflow",53
31502,7,"outflow",357
31502,8,"outflow",316
31502,9,"outflow",166
31502,10,"outflow",133
31502,11,"outflow",149
31502,12,"outflow",154
31502,13,"outflow",190
31502,14,"outflow",173
31502,15,"outflow",215
31502,16,"outflow",285
31502,17,"outflow",434
31502,18,"outflow",361
31502,19,"outflow",295
31502,20,"outflow",189
31502,21,"outflow",79
31502,22,"outflow",46
31502,23,"outflow",34
31503,0,"outflow",104
31503,1,"outflow",64
31503,2,"outflow",59
31503,3,"outflow",40
31503,4,"outflow",15
31503,5,"outflow",121
31503,6,"outflow",634
31503,7,"outflow",1504
31503,8,"outflow",1279
31503,9,"outflow",680
31503,10,"outflow",764
31503,11,"outflow",779
31503,12,"outflow",747
31503,13,"outflow",660
31503,14,"outflow",566
31503,15,"outflow",572
31503,16,"outflow",672
31503,17,"outflow",968
31503,18,"outflow",969
31503,19,"outflow",730
31503,20,"outflow",425
31503,21,"outflow",317
31503,22,"outflow",228
31503,23,"outflow",171
31504,0,"outflow",27
31504,1,"outflow",10
31504,3,"outflow",1
31504,4,"outflow",10
31504,5,"outflow",40
31504,6,"outflow",103
31504,7,"outflow",214
31504,8,"outflow",500
31504,9,"outflow",320
31504,10,"outflow",118
31504,11,"outflow",185
31504,12,"outflow",174
31504,13,"outflow",181
31504,14,"outflow",168
31504,15,"outflow",169
31504,16,"outflow",180
31504,17,"outflow",439
31504,18,"outflow",486
31504,19,"outflow",247
31504,20,"outflow",191
31504,21,"outflow",138
31504,22,"outflow",81
31504,23,"outflow",38
31505,0,"outflow",63
31505,1,"outflow",36
31505,2,"outflow",20
31505,3,"outflow",9
31505,4,"outflow",9
31505,5,"outflow",139
31505,6,"outflow",381
31505,7,"outflow",1035
31505,8,"outflow",1248
31505,9,"outflow",600
31505,10,"outflow",498
31505,11,"outflow",575
31505,12,"outflow",524
31505,13,"outflow",518
31505,14,"outflow",500
31505,15,"outflow",489
31505,16,"outflow",698
31505,17,"outflow",901
31505,18,"outflow",1035
31505,19,"outflow",716
31505,20,"outflow",450
31505,21,"outflow",294
31505,22,"outflow",224
31505,23,"outflow",118
31506,0,"outflow",130
31506,1,"outflow",76
31506,2,"outflow",58
31506,3,"outflow",23
31506,4,"outflow",22
31506,5,"outflow",182
31506,6,"outflow",517
31506,7,"outflow",1873
31506,8,"outflow",1264
31506,9,"outflow",720
31506,10,"outflow",748
31506,11,"outflow",735
31506,12,"outflow",835
31506,13,"outflow",706
31506,14,"outflow",734
31506,15,"outflow",738
31506,16,"outflow",802
31506,17,"outflow",989
31506,18,"outflow",1154
31506,19,"outflow",919
31506,20,"outflow",700
31506,21,"outflow",538
31506,22,"outflow",542
31506,23,"outflow",283
31507,0,"outflow",13
31507,1,"outflow",11
31507,2,"outflow",8
31507,3,"outflow",4
31507,4,"outflow",3
31507,5,"outflow",7
31507,6,"outflow",50
31507,7,"outflow",173
31507,8,"outflow",256
31507,9,"outflow",215
31507,10,"outflow",133
31507,11,"outflow",118
31507,12,"outflow",190
31507,13,"outflow",158
31507,14,"outflow",198
31507,15,"outflow",457
31507,16,"outflow",870
31507,17,"outflow",425
31507,18,"outflow",238
31507,19,"outflow",315
31507,20,"outflow",128
31507,21,"outflow",58
31507,22,"outflow",20
31507,23,"outflow",35
31508,0,"outflow",25
31508,1,"outflow",8
31508,2,"outflow",8
31508,3,"outflow",6
31508,4,"outflow",6
31508,5,"outflow",54
31508,6,"outflow",68
31508,7,"outflow",249
31508,8,"outflow",688
31508,9,"outflow",553
31508,10,"outflow",396
31508,11,"outflow",343
31508,12,"outflow",346
31508,13,"outflow",329
31508,14,"outflow",343
31508,15,"outflow",396
31508,16,"outflow",423
31508,17,"outflow",383
31508,18,"outflow",382
31508,19,"outflow",396
31508,20,"outflow",288
31508,21,"outflow",155
31508,22,"outflow",64
31508,23,"outflow",52
31509,0,"outflow",49
31509,1,"outflow",52
31509,2,"outflow",43
31509,3,"outflow",25
31509,4,"outflow",13
31509,5,"outflow",162
31509,6,"outflow",425
31509,7,"outflow",1299
31509,8,"outflow",1332
31509,9,"outflow",531
31509,10,"outflow",515
31509,11,"outflow",583
31509,12,"outflow",524
31509,13,"outflow",452
31509,14,"outflow",452
31509,15,"outflow",378
31509,16,"outflow",411
31509,17,"outflow",630
31509,18,"outflow",734
31509,19,"outflow",597
31509,20,"outflow",444
31509,21,"outflow",297
31509,22,"outflow",203
31509,23,"outflow",109
31510,0,"outflow",2
31510,1,"outflow",2
31510,2,"outflow",6
31510,3,"outflow",1
31510,4,"outflow",7
31510,5,"outflow",23
31510,6,"outflow",39
31510,7,"outflow",339
31510,8,"outflow",82
31510,9,"outflow",44
31510,10,"outflow",51
31510,11,"outflow",66
31510,12,"outflow",71
31510,13,"outflow",48
31510,14,"outflow",48
31510,15,"outflow",39
31510,16,"outflow",44
31510,17,"outflow",85
31510,18,"outflow",46
31510,19,"outflow",34
31510,20,"outflow",17
31510,21,"outflow",8
31510,22,"outflow",9
31510,23,"outflow",5
31511,0,"outflow",3
31511,1,"outflow",4
31511,2,"outflow",2
31511,3,"outflow",1
31511,4,"outflow",1
31511,5,"outflow",105
31511,6,"outflow",135
31511,7,"outflow",500
31511,8,"outflow",761
31511,9,"outflow",155
31511,10,"outflow",105
31511,11,"outflow",109
31511,12,"outflow",91
31511,13,"outflow",98
31511,14,"outflow",72
31511,15,"outflow",141
31511,16,"outflow",95
31511,17,"outflow",101
31511,18,"outflow",96
31511,19,"outflow",94
31511,20,"outflow",51
31511,21,"outflow",37
31511,22,"outflow",13
31511,23,"outflow",11
31512,0,"outflow",12
31512,1,"outflow",10
31512,2,"outflow",6
31512,3,"outflow",5
31512,4,"outflow",7
31512,5,"outflow",84
31512,6,"outflow",249
31512,7,"outflow",827
31512,8,"outflow",1372
31512,9,"outflow",425
31512,10,"outflow",261
31512,11,"outflow",252
31512,12,"outflow",335
31512,13,"outflow",425
31512,14,"outflow",177
31512,15,"outflow",243
31512,16,"outflow",296
31512,17,"outflow",283
31512,18,"outflow",335
31512,19,"outflow",224
31512,20,"outflow",148
31512,21,"outflow",81
31512,22,"outflow",54
31512,23,"outflow",45
31513,0,"outflow",26
31513,1,"outflow",16
31513,2,"outflow",12
31513,3,"outflow",10
31513,4,"outflow",21
31513,5,"outflow",152
31513,6,"outflow",456
31513,7,"outflow",728
31513,8,"outflow",1624
31513,9,"outflow",325
31513,10,"outflow",314
31513,11,"outflow",376
31513,12,"outflow",307
31513,13,"outflow",272
31513,14,"outflow",274
31513,15,"outflow",303
31513,16,"outflow",259
31513,17,"outflow",337
31513,18,"outflow",424
31513,19,"outflow",291
31513,20,"outflow",237
31513,21,"outflow",99
31513,22,"outflow",109
31513,23,"outflow",52
31514,0,"outflow",7
31514,1,"outflow",6
31514,3,"outflow",1
31514,4,"outflow",1
31514,5,"outflow",13
31514,6,"outflow",188
31514,7,"outflow",306
31514,8,"outflow",1017
31514,9,"outflow",271
31514,10,"outflow",119
31514,11,"outflow",108
31514,12,"outflow",87
31514,13,"outflow",112
31514,14,"outflow",83
31514,15,"outflow",77
31514,16,"outflow",59
31514,17,"outflow",92
31514,18,"outflow",85
31514,19,"outflow",80
31514,20,"outflow",61
31514,21,"outflow",32
31514,22,"outflow",16
31514,23,"outflow",14
31515,0,"outflow",9
31515,1,"outflow",7
31515,2,"outflow",2
31515,3,"outflow",2
31515,6,"outflow",10
31515,7,"outflow",59
31515,8,"outflow",147
31515,9,"outflow",59
31515,10,"outflow",35
31515,11,"outflow",46
31515,12,"outflow",67
31515,13,"outflow",57
31515,14,"outflow",47
31515,15,"outflow",74
31515,16,"outflow",101
31515,17,"outflow",135
31515,18,"outflow",183
31515,19,"outflow",116
31515,20,"outflow",61
31515,21,"outflow",36
31515,22,"outflow",27
31515,23,"outflow",22
31516,0,"outflow",32
31516,1,"outflow",8
31516,2,"outflow",5
31516,3,"outflow",7
31516,4,"outflow",13
31516,5,"outflow",11
31516,6,"outflow",128
31516,7,"outflow",287
31516,8,"outflow",605
31516,9,"outflow",349
31516,10,"outflow",210
31516,11,"outflow",230
31516,12,"outflow",220
31516,13,"outflow",221
31516,14,"outflow",231
31516,15,"outflow",224
31516,16,"outflow",269
31516,17,"outflow",451
31516,18,"outflow",424
31516,19,"outflow",251
31516,20,"outflow",172
31516,21,"outflow",108
31516,22,"outflow",69
31516,23,"outflow",41
31517,0,"outflow",27
31517,1,"outflow",18
31517,2,"outflow",8
31517,3,"outflow",5
31517,6,"outflow",38
31517,7,"outflow",68
31517,8,"outflow",127
31517,9,"outflow",198
31517,10,"outflow",258
31517,11,"outflow",398
31517,12,"outflow",639
31517,13,"outflow",855
31517,14,"outflow",779
31517,15,"outflow",716
31517,16,"outflow",703
31517,17,"outflow",898
31517,18,"outflow",535
31517,19,"outflow",506
31517,20,"outflow",375
31517,21,"outflow",213
31517,22,"outflow",98
31517,23,"outflow",43
31518,0,"outflow",37
31518,1,"outflow",21
31518,2,"outflow",9
31518,3,"outflow",12
31518,4,"outflow",9
31518,5,"outflow",11
31518,6,"outflow",69
31518,7,"outflow",59
31518,8,"outflow",88
31518,9,"outflow",145
31518,10,"outflow",107
31518,11,"outflow",195
31518,12,"outflow",218
31518,13,"outflow",207
31518,14,"outflow",190
31518,15,"outflow",186
31518,16,"outflow",232
31518,17,"outflow",344
31518,18,"outflow",295
31518,19,"outflow",267
31518,20,"outflow",149
31518,21,"outflow",125
31518,22,"outflow",67
31518,23,"outflow",60
31519,0,"outflow",30
31519,1,"outflow",17
31519,2,"outflow",14
31519,3,"outflow",3
31519,4,"outflow",10
31519,5,"outflow",55
31519,6,"outflow",431
31519,7,"outflow",826
31519,8,"outflow",2132
31519,9,"outflow",529
31519,10,"outflow",344
31519,11,"outflow",455
31519,12,"outflow",477
31519,13,"outflow",459
31519,14,"outflow",450
31519,15,"outflow",494
31519,16,"outflow",655
31519,17,"outflow",709
31519,18,"outflow",881
31519,19,"outflow",599
31519,20,"outflow",484
31519,21,"outflow",230
31519,22,"outflow",110
31519,23,"outflow",70
31520,2,"outflow",2
31520,3,"outflow",1
31520,4,"outflow",2
31520,5,"outflow",1
31520,6,"outflow",2
31520,7,"outflow",14
31520,8,"outflow",18
31520,9,"outflow",27
31520,10,"outflow",61
31520,11,"outflow",79
31520,12,"outflow",133
31520,13,"outflow",129
31520,14,"outflow",194
31520,15,"outflow",181
31520,16,"outflow",144
31520,17,"outflow",61
31520,18,"outflow",10
31520,19,"outflow",14
31520,20,"outflow",3
31520,21,"outflow",1
31520,22,"outflow",5
31520,23,"outflow",8
31521,4,"outflow",1
31521,7,"outflow",3
31521,8,"outflow",10
31521,9,"outflow",1
31521,10,"outflow",1
31521,11,"outflow",2
31521,13,"outflow",2
31521,14,"outflow",3
31521,15,"outflow",8
31600,0,"outflow",234
31600,1,"outflow",89
31600,2,"outflow",49
31600,3,"outflow",14
31600,4,"outflow",12
31600,5,"outflow",280
31600,6,"outflow",1143
31600,7,"outflow",2281
31600,8,"outflow",2549
31600,9,"outflow",1413
31600,10,"outflow",1058
31600,11,"outflow",1318
31600,12,"outflow",1741
31600,13,"outflow",1803
31600,14,"outflow",1478
31600,15,"outflow",1386
31600,16,"outflow",1722
31600,17,"outflow",3073
31600,18,"outflow",2938
31600,19,"outflow",2357
31600,20,"outflow",1641
31600,21,"outflow",947
31600,22,"outflow",560
31600,23,"outflow",367
31601,0,"outflow",40
