"","Start.station.number","starthour","freq.x","freq.y"
"1061",31044,22,77,-45
"1062",31044,23,61,-35
"1063",31045,0,19,-25
"1064",31045,1,16,-10
"1065",31045,2,5,-9
"1066",31045,3,2,-5
"1067",31045,4,1,-4
"1068",31045,5,31,-2
"1069",31045,6,25,-7
"1070",31045,7,89,-51
"1071",31045,8,284,-69
"1072",31045,9,170,-85
"1073",31045,10,168,-76
"1074",31045,11,154,-110
"1075",31045,12,144,-153
"1076",31045,13,123,-152
"1077",31045,14,129,-138
"1078",31045,15,104,-157
"1079",31045,16,128,-236
"1080",31045,17,224,-211
"1081",31045,18,162,-267
"1082",31045,19,111,-152
"1083",31045,20,111,-141
"1084",31045,21,58,-105
"1085",31045,22,44,-66
"1086",31045,23,28,-40
"1087",31046,0,5,-6
"1088",31046,4,2,NA
"1089",31046,5,4,-3
"1090",31046,6,10,-6
"1091",31046,7,87,-10
"1092",31046,8,61,-37
"1093",31046,9,98,-45
"1094",31046,10,100,-73
"1095",31046,11,123,-82
"1096",31046,12,122,-100
"1097",31046,13,119,-114
"1098",31046,14,122,-115
"1099",31046,15,93,-92
"1100",31046,16,103,-88
"1101",31046,17,107,-164
"1102",31046,18,123,-218
"1103",31046,19,133,-150
"1104",31046,20,90,-102
"1105",31046,21,31,-50
"1106",31046,22,10,-18
"1107",31046,23,7,-13
"1108",31047,0,38,-19
"1109",31047,1,6,-7
"1110",31047,2,3,-7
"1111",31047,3,4,-3
"1112",31047,4,6,-2
"1113",31047,5,46,-49
"1114",31047,6,146,-366
"1115",31047,7,469,-987
"1116",31047,8,1252,-1191
"1117",31047,9,627,-681
"1118",31047,10,300,-308
"1119",31047,11,288,-340
"1120",31047,12,286,-355
"1121",31047,13,306,-253
"1122",31047,14,265,-188
"1123",31047,15,354,-261
"1124",31047,16,791,-471
"1125",31047,17,1473,-1146
"1126",31047,18,1476,-870
"1127",31047,19,701,-340
"1128",31047,20,427,-180
"1129",31047,21,273,-155
"1130",31047,22,207,-80
"1131",31047,23,143,-44
"1132",31048,0,35,-7
"1133",31048,1,7,NA
"1134",31048,2,5,-6
"1135",31048,3,2,-2
"1136",31048,4,1,-5
"1137",31048,5,12,-46
"1138",31048,6,51,-95
"1139",31048,7,160,-177
"1140",31048,8,565,-397
"1141",31048,9,347,-311
"1142",31048,10,208,-119
"1143",31048,11,150,-79
"1144",31048,12,204,-88
"1145",31048,13,213,-95
"1146",31048,14,189,-101
"1147",31048,15,231,-116
"1148",31048,16,287,-221
"1149",31048,17,679,-374
"1150",31048,18,546,-277
"1151",31048,19,254,-183
"1152",31048,20,129,-154
"1153",31048,21,148,-96
"1154",31048,22,80,-55
"1155",31048,23,67,-21
"1156",31049,0,11,-33
"1157",31049,1,6,-18
"1158",31049,2,8,-22
"1159",31049,3,5,-16
"1160",31049,4,2,-4
"1161",31049,5,57,-15
"1162",31049,6,219,-23
"1163",31049,7,158,-138
"1164",31049,8,137,-159
"1165",31049,9,132,-61
"1166",31049,10,133,-67
"1167",31049,11,151,-73
"1168",31049,12,144,-94
"1169",31049,13,134,-86
"1170",31049,14,105,-105
"1171",31049,15,107,-88
"1172",31049,16,199,-159
"1173",31049,17,346,-177
"1174",31049,18,329,-230
"1175",31049,19,177,-239
"1176",31049,20,129,-202
"1177",31049,21,94,-115
"1178",31049,22,41,-59
"1179",31049,23,27,-40
"1180",31050,0,8,-10
"1181",31050,1,9,-9
"1182",31050,4,1,NA
"1183",31050,5,25,NA
"1184",31050,6,168,-4
"1185",31050,7,359,-11
"1186",31050,8,576,-36
"1187",31050,9,178,-31
"1188",31050,10,149,-41
"1189",31050,11,116,-92
"1190",31050,12,101,-56
"1191",31050,13,89,-77
"1192",31050,14,77,-63
"1193",31050,15,61,-141
"1194",31050,16,79,-184
"1195",31050,17,148,-256
"1196",31050,18,81,-244
"1197",31050,19,68,-154
"1198",31050,20,37,-96
"1199",31050,21,21,-79
"1200",31050,22,9,-65
"1201",31050,23,8,-34
"1202",31051,0,8,-34
"1203",31051,1,6,-11
"1204",31051,2,1,-3
"1205",31051,3,2,-9
"1206",31051,4,4,-6
"1207",31051,5,83,-2
"1208",31051,6,134,-15
"1209",31051,7,540,-48
"1210",31051,8,413,-31
"1211",31051,9,132,-31
"1212",31051,10,154,-58
"1213",31051,11,121,-79
"1214",31051,12,106,-85
"1215",31051,13,110,-119
"1216",31051,14,75,-101
"1217",31051,15,73,-218
"1218",31051,16,101,-388
"1219",31051,17,111,-582
"1220",31051,18,135,-345
"1221",31051,19,71,-211
"1222",31051,20,49,-130
"1223",31051,21,36,-93
"1224",31051,22,12,-82
"1225",31051,23,2,-54
"1226",31052,0,5,-15
"1227",31052,1,4,-3
"1228",31052,4,2,-1
"1229",31052,5,12,-4
"1230",31052,6,25,-26
"1231",31052,7,47,-77
"1232",31052,8,181,-196
"1233",31052,9,231,-159
"1234",31052,10,130,-57
"1235",31052,11,94,-58
"1236",31052,12,139,-103
"1237",31052,13,75,-99
"1238",31052,14,96,-90
"1239",31052,15,87,-150
"1240",31052,16,139,-200
"1241",31052,17,214,-232
"1242",31052,18,224,-270
"1243",31052,19,135,-227
"1244",31052,20,101,-153
"1245",31052,21,39,-63
"1246",31052,22,13,-39
"1247",31052,23,12,-24
"1248",31053,0,6,-40
"1249",31053,1,7,-25
"1250",31053,2,3,-7
"1251",31053,3,22,-4
"1252",31053,4,17,NA
"1253",31053,5,37,NA
"1254",31053,6,38,-5
"1255",31053,7,254,-21
"1256",31053,8,198,-26
"1257",31053,9,141,-25
"1258",31053,10,138,-27
"1259",31053,11,136,-60
"1260",31053,12,144,-84
"1261",31053,13,86,-79
"1262",31053,14,98,-59
"1263",31053,15,75,-91
"1264",31053,16,277,-146
"1265",31053,17,114,-194
"1266",31053,18,86,-130
"1267",31053,19,75,-100
"1268",31053,20,35,-100
"1269",31053,21,14,-149
"1270",31053,22,11,-81
"1271",31053,23,5,-55
"1272",31054,1,1,-1
"1273",31054,3,2,-3
"1274",31054,5,2,-1
"1275",31054,6,34,-2
"1276",31054,7,108,-2
"1277",31054,8,67,-2
"1278",31054,9,14,-8
"1279",31054,10,15,-15
"1280",31054,11,23,-8
"1281",31054,12,28,-6
"1282",31054,13,24,-14
"1283",31054,14,20,-15
"1284",31054,15,15,-26
"1285",31054,16,26,-131
"1286",31054,17,21,-139
"1287",31054,18,20,-62
"1288",31054,19,25,-40
"1289",31054,20,21,-51
"1290",31054,21,8,-12
"1291",31054,22,2,-17
"1292",31054,23,1,-6
"1293",31055,0,2,-19
"1294",31055,1,2,-12
"1295",31055,2,1,-5
"1296",31055,5,12,NA
"1297",31055,6,21,-17
"1298",31055,7,91,-10
"1299",31055,8,40,-27
"1300",31055,9,39,-56
"1301",31055,10,58,-60
"1302",31055,11,67,-58
"1303",31055,12,77,-58
"1304",31055,13,106,-54
"1305",31055,14,114,-113
"1306",31055,15,86,-121
"1307",31055,16,92,-124
"1308",31055,17,104,-179
"1309",31055,18,80,-184
"1310",31055,19,112,-125
"1311",31055,20,48,-77
"1312",31055,21,29,-44
"1313",31055,22,20,-23
"1314",31055,23,4,-15
"1315",31056,0,5,-27
"1316",31056,1,4,-11
"1317",31056,2,3,-4
"1318",31056,3,3,-6
"1319",31056,4,1,-1
"1320",31056,5,33,NA
"1321",31056,6,51,-2
"1322",31056,7,150,-14
"1323",31056,8,159,-9
"1324",31056,9,75,-16
"1325",31056,10,63,-18
"1326",31056,11,92,-38
"1327",31056,12,75,-39
"1328",31056,13,60,-58
"1329",31056,14,71,-58
"1330",31056,15,66,-83
"1331",31056,16,61,-91
"1332",31056,17,52,-150
"1333",31056,18,69,-209
"1334",31056,19,78,-150
"1335",31056,20,48,-80
"1336",31056,21,20,-67
"1337",31056,22,11,-57
"1338",31056,23,7,-28
"1339",31057,1,1,-1
"1340",31057,3,1,-1
"1341",31057,5,4,-2
"1342",31057,6,28,-4
"1343",31057,7,68,-54
"1344",31057,8,51,-23
"1345",31057,9,44,-31
"1346",31057,10,49,-46
"1347",31057,11,54,-53
"1348",31057,12,41,-40
"1349",31057,13,43,-43
"1350",31057,14,61,-60
"1351",31057,15,88,-99
"1352",31057,16,70,-120
"1353",31057,17,100,-127
"1354",31057,18,108,-143
"1355",31057,19,91,-143
"1356",31057,20,39,-51
"1357",31057,21,16,-25
"1358",31057,22,6,-7
"1359",31057,23,4,-8
"1360",31058,0,3,-2
"1361",31058,2,1,NA
"1362",31058,4,2,-1
"1363",31058,5,1,-3
"1364",31058,6,1,-2
"1365",31058,7,14,-1
"1366",31058,8,36,-5
"1367",31058,9,7,-6
"1368",31058,10,16,-6
"1369",31058,11,14,-10
"1370",31058,12,22,-15
"1371",31058,13,18,-15
"1372",31058,14,20,-23
"1373",31058,15,16,-18
"1374",31058,16,19,-20
"1375",31058,17,25,-53
"1376",31058,18,30,-39
"1377",31058,19,16,-31
"1378",31058,20,10,-13
"1379",31058,21,15,-6
"1380",31058,22,6,-18
"1381",31058,23,6,-5
"1382",31059,4,1,NA
"1383",31059,5,2,-1
"1384",31059,6,30,-7
"1385",31059,7,148,-63
"1386",31059,8,166,-29
"1387",31059,9,45,-42
"1388",31059,10,72,-42
"1389",31059,11,76,-54
"1390",31059,12,96,-74
"1391",31059,13,68,-72
"1392",31059,14,63,-61
"1393",31059,15,114,-125
"1394",31059,16,75,-92
"1395",31059,17,103,-200
"1396",31059,18,135,-304
"1397",31059,19,80,-246
"1398",31059,20,16,-99
"1399",31059,21,16,-51
"1400",31059,22,18,-36
"1401",31059,23,3,-21
"1402",31060,0,12,-9
"1403",31060,1,4,-4
"1404",31060,5,1,NA
"1405",31060,6,16,-4
"1406",31060,7,35,-18
"1407",31060,8,44,-73
"1408",31060,9,81,-113
"1409",31060,10,82,-104
"1410",31060,11,141,-119
"1411",31060,12,113,-137
"1412",31060,13,122,-166
"1413",31060,14,161,-158
"1414",31060,15,202,-222
"1415",31060,16,159,-197
"1416",31060,17,166,-251
"1417",31060,18,138,-235
"1418",31060,19,147,-214
"1419",31060,20,91,-95
"1420",31060,21,57,-41
"1421",31060,22,95,-26
"1422",31060,23,35,-22
"1423",31061,1,2,-8
"1424",31061,5,1,-2
"1425",31061,6,2,-1
"1426",31061,7,9,-2
"1427",31061,8,32,-3
"1428",31061,9,26,-14
"1429",31061,10,77,-44
"1430",31061,11,26,-44
"1431",31061,12,15,-8
"1432",31061,13,13,-13
"1433",31061,14,13,-5
"1434",31061,15,26,-17
"1435",31061,16,15,-29
"1436",31061,17,22,-35
"1437",31061,18,23,-46
"1438",31061,19,17,-39
"1439",31061,20,13,-30
"1440",31061,21,3,-23
"1441",31061,22,4,-8
"1442",31061,23,2,-5
"1443",31062,0,1,-19
"1444",31062,1,1,-7
"1445",31062,6,3,-1
"1446",31062,8,12,-15
"1447",31062,9,39,-2
"1448",31062,10,9,-10
"1449",31062,11,11,-9
"1450",31062,12,12,-9
"1451",31062,13,4,-17
"1452",31062,14,16,-14
"1453",31062,15,31,-14
"1454",31062,16,9,-8
"1455",31062,17,32,-22
"1456",31062,18,20,-27
"1457",31062,19,8,-23
"1458",31062,20,13,-24
"1459",31062,21,5,-10
"1460",31062,22,4,-59
"1461",31062,23,1,-19
"1462",31063,0,5,-13
"1463",31063,1,1,-8
"1464",31063,2,2,-3
"1465",31063,4,1,NA
"1466",31063,5,11,NA
"1467",31063,6,5,-1
"1468",31063,7,30,-5
"1469",31063,8,88,-12
"1470",31063,9,56,-21
"1471",31063,10,36,-46
"1472",31063,11,60,-48
"1473",31063,12,60,-58
"1474",31063,13,66,-38
"1475",31063,14,76,-84
"1476",31063,15,60,-87
"1477",31063,16,51,-79
"1478",31063,17,72,-118
"1479",31063,18,49,-97
"1480",31063,19,53,-102
"1481",31063,20,24,-67
"1482",31063,21,10,-38
"1483",31063,22,6,-17
"1484",31063,23,1,-9
"1485",31064,6,1,NA
"1486",31064,7,6,-1
"1487",31064,8,26,-8
"1488",31064,9,9,-7
"1489",31064,10,12,-5
"1490",31064,11,17,-11
"1491",31064,12,23,-7
"1492",31064,13,21,-5
"1493",31064,14,10,-17
"1494",31064,15,23,-14
"1495",31064,16,26,-15
"1496",31064,17,27,-14
"1497",31064,18,20,-41
"1498",31064,19,14,-28
"1499",31064,20,16,-14
"1500",31064,21,3,-14
"1501",31064,23,2,-4
"1502",31065,0,15,-41
"1503",31065,1,5,-16
"1504",31065,2,6,-21
"1505",31065,3,2,-1
"1506",31065,5,6,-3
"1507",31065,6,79,-14
"1508",31065,7,447,-30
"1509",31065,8,549,-21
"1510",31065,9,204,-66
"1511",31065,10,156,-35
"1512",31065,11,125,-73
"1513",31065,12,140,-104
"1514",31065,13,153,-100
"1515",31065,14,112,-84
"1516",31065,15,105,-109
"1517",31065,16,113,-218
"1518",31065,17,205,-432
"1519",31065,18,254,-458
"1520",31065,19,176,-297
"1521",31065,20,104,-162
"1522",31065,21,43,-158
"1523",31065,22,49,-66
"1524",31065,23,37,-49
"1525",31066,0,3,-10
"1526",31066,1,4,NA
"1527",31066,2,6,-4
"1528",31066,3,4,-7
"1529",31066,4,1,-6
"1530",31066,5,2,-2
"1531",31066,6,5,-5
"1532",31066,7,157,-32
"1533",31066,8,277,-154
"1534",31066,9,183,-54
"1535",31066,10,118,-76
"1536",31066,11,127,-84
"1537",31066,12,97,-90
"1538",31066,13,105,-97
"1539",31066,14,85,-92
"1540",31066,15,57,-72
"1541",31066,16,111,-135
"1542",31066,17,232,-309
"1543",31066,18,194,-312
"1544",31066,19,73,-189
"1545",31066,20,57,-100
"1546",31066,21,19,-45
"1547",31066,22,17,-65
"1548",31066,23,13,-20
"1549",31067,0,27,-23
"1550",31067,1,12,-39
"1551",31067,2,19,-14
"1552",31067,3,4,-25
"1553",31067,4,1,-20
"1554",31067,5,5,-12
"1555",31067,6,94,-8
"1556",31067,7,121,-55
"1557",31067,8,312,-56
"1558",31067,9,56,-33
"1559",31067,10,145,-36
"1560",31067,11,96,-61
"1561",31067,12,77,-99
"1562",31067,13,76,-54
"1563",31067,14,53,-48
"1564",31067,15,69,-59
"1565",31067,16,91,-100
"1566",31067,17,95,-159
"1567",31067,18,127,-297
"1568",31067,19,108,-138
"1569",31067,20,69,-143
"1570",31067,21,46,-88
"1571",31067,22,30,-75
"1572",31067,23,27,-30
"1573",31068,0,1,-9
"1574",31068,1,2,-6
"1575",31068,6,34,-9
"1576",31068,7,36,-14
"1577",31068,8,57,-30
"1578",31068,9,56,-31
"1579",31068,10,57,-53
"1580",31068,11,57,-63
"1581",31068,12,91,-57
"1582",31068,13,58,-66
"1583",31068,14,56,-62
"1584",31068,15,72,-112
"1585",31068,16,68,-69
"1586",31068,17,85,-162
"1587",31068,18,125,-103
"1588",31068,19,59,-60
"1589",31068,20,32,-55
"1590",31068,21,10,-45
"1591",31068,22,2,-12
"1592",31068,23,5,-21
"1593",31069,0,3,-27
"1594",31069,1,2,-13
"1595",31069,2,4,-24
"1596",31069,3,1,-1
"1597",31069,5,42,-1
"1598",31069,6,82,-7
"1599",31069,7,308,-48
"1600",31069,8,482,-45
"1601",31069,9,280,-28
"1602",31069,10,159,-50
"1603",31069,11,70,-56
"1604",31069,12,97,-62
"1605",31069,13,105,-75
"1606",31069,14,79,-83
"1607",31069,15,115,-91
"1608",31069,16,182,-166
"1609",31069,17,128,-292
"1610",31069,18,82,-422
"1611",31069,19,67,-177
"1612",31069,20,35,-112
"1613",31069,21,15,-85
"1614",31069,22,18,-74
"1615",31069,23,11,-54
"1616",31070,0,2,-18
"1617",31070,1,2,-16
"1618",31070,2,2,-18
"1619",31070,3,1,NA
"1620",31070,4,20,NA
"1621",31070,5,9,-1
"1622",31070,6,118,-3
"1623",31070,7,206,-31
"1624",31070,8,519,-68
"1625",31070,9,149,-22
"1626",31070,10,76,-29
"1627",31070,11,67,-26
"1628",31070,12,57,-43
"1629",31070,13,55,-44
"1630",31070,14,46,-46
"1631",31070,15,47,-62
"1632",31070,16,56,-189
"1633",31070,17,57,-331
"1634",31070,18,90,-380
"1635",31070,19,60,-192
"1636",31070,20,28,-142
"1637",31070,21,17,-68
"1638",31070,22,13,-46
"1639",31070,23,9,-24
"1640",31071,0,5,-9
"1641",31071,1,8,-9
"1642",31071,2,6,-6
"1643",31071,5,3,-3
"1644",31071,6,10,-4
"1645",31071,7,46,-16
"1646",31071,8,32,-19
"1647",31071,9,28,-25
"1648",31071,10,60,-64
"1649",31071,11,93,-86
"1650",31071,12,76,-76
"1651",31071,13,89,-70
"1652",31071,14,95,-92
"1653",31071,15,62,-58
"1654",31071,16,96,-93
"1655",31071,17,86,-133
"1656",31071,18,72,-115
"1657",31071,19,66,-105
"1658",31071,20,53,-94
"1659",31071,21,52,-51
"1660",31071,22,31,-24
"1661",31071,23,26,-22
"1662",31072,3,1,-3
"1663",31072,5,1,-1
"1664",31072,6,12,NA
"1665",31072,7,85,-1
"1666",31072,8,9,-1
"1667",31072,9,17,-6
"1668",31072,10,12,-7
"1669",31072,11,26,-6
"1670",31072,12,23,-4
"1671",31072,13,27,-11
"1672",31072,14,33,-7
"1673",31072,15,33,-3
"1674",31072,16,43,-15
"1675",31072,17,41,-17
"1676",31072,18,36,-11
"1677",31072,19,22,-12
"1678",31072,20,18,-13
"1679",31072,21,18,-9
"1680",31072,22,3,-3
"1681",31072,23,2,-3
"1682",31073,0,4,-18
"1683",31073,1,1,-28
"1684",31073,2,1,-13
"1685",31073,4,1,-1
"1686",31073,5,4,-2
"1687",31073,6,9,-6
"1688",31073,7,107,-188
"1689",31073,8,166,-224
"1690",31073,9,88,-90
"1691",31073,10,51,-40
"1692",31073,11,63,-41
"1693",31073,12,197,-83
"1694",31073,13,89,-126
"1695",31073,14,65,-50
"1696",31073,15,66,-53
"1697",31073,16,106,-65
"1698",31073,17,205,-154
"1699",31073,18,120,-173
"1700",31073,19,79,-77
"1701",31073,20,45,-56
"1702",31073,21,30,-26
"1703",31073,22,8,-26
"1704",31073,23,8,-16
"1705",31074,2,2,-2
"1706",31074,5,2,NA
"1707",31074,6,80,-15
"1708",31074,7,230,-29
"1709",31074,8,123,-65
"1710",31074,9,57,-64
"1711",31074,10,72,-61
"1712",31074,11,82,-94
"1713",31074,12,129,-76
"1714",31074,13,63,-81
"1715",31074,14,50,-53
"1716",31074,15,43,-57
"1717",31074,16,53,-104
"1718",31074,17,88,-130
"1719",31074,18,85,-249
"1720",31074,19,82,-164
"1721",31074,20,71,-91
"1722",31074,21,70,-44
"1723",31074,22,14,-25
"1724",31074,23,1,-8
"1725",31075,1,1,-1
"1726",31075,2,2,-2
"1727",31075,5,5,NA
"1728",31075,6,3,-2
"1729",31075,7,41,-10
"1730",31075,8,74,-6
"1731",31075,9,191,-8
"1732",31075,10,32,-4
"1733",31075,11,38,-10
"1734",31075,12,44,-16
"1735",31075,13,42,-14
"1736",31075,14,24,-22
"1737",31075,15,22,-31
"1738",31075,16,23,-42
"1739",31075,17,33,-133
"1740",31075,18,18,-139
"1741",31075,19,21,-89
"1742",31075,20,19,-32
"1743",31075,21,9,-23
"1744",31075,22,6,-17
"1745",31075,23,1,-7
"1746",31076,1,2,NA
"1747",31076,2,1,NA
"1748",31076,5,1,-3
"1749",31076,6,1,-30
"1750",31076,7,15,-33
"1751",31076,8,3,-144
"1752",31076,9,23,-35
"1753",31076,10,44,-57
"1754",31076,11,108,-37
"1755",31076,12,41,-79
"1756",31076,13,33,-120
"1757",31076,14,30,-54
"1758",31076,15,39,-82
"1759",31076,16,96,-65
"1760",31076,17,157,-82
"1761",31076,18,117,-126
"1762",31076,19,44,-110
"1763",31076,20,24,-59
"1764",31076,21,20,-17
"1765",31076,22,25,-22
"1766",31076,23,11,-10
"1767",31077,0,21,-59
"1768",31077,1,6,-21
"1769",31077,2,3,-28
"1770",31077,3,2,-9
"1771",31077,4,5,-6
"1772",31077,5,43,-12
"1773",31077,6,146,-62
"1774",31077,7,651,-298
"1775",31077,8,1217,-537
"1776",31077,9,543,-456
"1777",31077,10,503,-621
"1778",31077,11,677,-882
"1779",31077,12,745,-871
"1780",31077,13,762,-858
"1781",31077,14,665,-873
"1782",31077,15,629,-938
"1783",31077,16,699,-1020
"1784",31077,17,903,-1401
"1785",31077,18,836,-1376
"1786",31077,19,471,-710
"1787",31077,20,262,-419
"1788",31077,21,95,-228
"1789",31077,22,40,-171
"1790",31077,23,21,-71
"1791",31078,5,3,-1
"1792",31078,6,1,-13
"1793",31078,7,6,-201
"1794",31078,8,23,-344
"1795",31078,9,14,-125
"1796",31078,10,31,-54
"1797",31078,11,106,-24
"1798",31078,12,119,-66
"1799",31078,13,113,-53
"1800",31078,14,135,-41
"1801",31078,15,400,-20
"1802",31078,16,273,-18
"1803",31078,17,152,-15
"1804",31078,18,44,-30
"1805",31078,19,17,-16
"1806",31078,20,9,-7
"1807",31078,21,2,-2
"1808",31078,22,1,-6
"1809",31079,0,6,-41
"1810",31079,1,9,-17
"1811",31079,2,10,-15
"1812",31079,3,7,-3
"1813",31079,4,6,-2
"1814",31079,5,6,-1
"1815",31079,6,65,-58
"1816",31079,7,380,-18
"1817",31079,8,926,-26
"1818",31079,9,473,-28
"1819",31079,10,180,-41
"1820",31079,11,165,-56
"1821",31079,12,131,-72
"1822",31079,13,102,-80
"1823",31079,14,123,-80
"1824",31079,15,82,-119
"1825",31079,16,96,-181
"1826",31079,17,163,-403
"1827",31079,18,219,-386
"1828",31079,19,140,-342
"1829",31079,20,106,-279
"1830",31079,21,44,-261
"1831",31079,22,20,-128
"1832",31079,23,16,-70
"1833",31080,0,7,-19
"1834",31080,1,3,-14
"1835",31080,2,4,-17
"1836",31080,4,5,-2
"1837",31080,5,54,-2
"1838",31080,6,282,-43
"1839",31080,7,544,-174
"1840",31080,8,678,-220
"1841",31080,9,415,-84
"1842",31080,10,203,-73
"1843",31080,11,245,-119
"1844",31080,12,221,-167
"1845",31080,13,236,-175
"1846",31080,14,196,-222
"1847",31080,15,178,-214
"1848",31080,16,181,-418
"1849",31080,17,386,-750
"1850",31080,18,287,-471
"1851",31080,19,238,-441
"1852",31080,20,118,-191
"1853",31080,21,47,-84
"1854",31080,22,17,-54
"1855",31080,23,12,-30
"1856",31081,0,14,-9
"1857",31081,1,3,-9
"1858",31081,2,1,-7
"1859",31081,5,5,NA
"1860",31081,6,6,-7
"1861",31081,7,54,-15
"1862",31081,8,142,-82
"1863",31081,9,75,-89
"1864",31081,10,127,-69
"1865",31081,11,91,-80
"1866",31081,12,99,-112
"1867",31081,13,128,-122
"1868",31081,14,109,-112
"1869",31081,15,98,-161
"1870",31081,16,103,-120
"1871",31081,17,206,-147
"1872",31081,18,254,-211
"1873",31081,19,163,-135
"1874",31081,20,107,-117
"1875",31081,21,94,-92
"1876",31081,22,39,-26
"1877",31081,23,5,-24
"1878",31082,0,16,-8
"1879",31082,1,1,-7
"1880",31082,2,3,-6
"1881",31082,3,2,-1
"1882",31082,4,1,-2
"1883",31082,5,2,-1
"1884",31082,6,22,-6
"1885",31082,7,55,-35
"1886",31082,8,88,-28
"1887",31082,9,54,-63
"1888",31082,10,57,-54
"1889",31082,11,75,-57
"1890",31082,12,71,-46
"1891",31082,13,59,-67
"1892",31082,14,59,-81
"1893",31082,15,65,-63
"1894",31082,16,79,-70
"1895",31082,17,96,-126
"1896",31082,18,143,-170
"1897",31082,19,101,-113
"1898",31082,20,54,-107
"1899",31082,21,44,-65
"1900",31082,22,54,-42
"1901",31082,23,40,-24
"1902",31083,0,4,-17
"1903",31083,1,2,-5
"1904",31083,2,1,NA
"1905",31083,5,11,-14
"1906",31083,6,112,-17
"1907",31083,7,339,-36
"1908",31083,8,259,-42
"1909",31083,9,160,-106
"1910",31083,10,139,-67
"1911",31083,11,139,-88
"1912",31083,12,124,-104
"1913",31083,13,145,-118
"1914",31083,14,127,-130
"1915",31083,15,119,-180
"1916",31083,16,180,-268
"1917",31083,17,162,-403
"1918",31083,18,189,-480
"1919",31083,19,90,-223
"1920",31083,20,58,-110
"1921",31083,21,32,-84
"1922",31083,22,9,-44
"1923",31083,23,3,-27
"1924",31084,0,47,-27
"1925",31084,1,21,-35
"1926",31084,2,12,-14
"1927",31084,3,5,-8
"1928",31084,4,14,-5
"1929",31084,5,13,-23
"1930",31084,6,16,-56
"1931",31084,7,22,-197
"1932",31084,8,68,-318
"1933",31084,9,68,-358
"1934",31084,10,96,-294
"1935",31084,11,118,-221
"1936",31084,12,169,-195
"1937",31084,13,186,-213
"1938",31084,14,160,-173
"1939",31084,15,203,-141
"1940",31084,16,352,-129
"1941",31084,17,673,-112
"1942",31084,18,446,-128
"1943",31084,19,297,-100
"1944",31084,20,197,-106
"1945",31084,21,162,-87
"1946",31084,22,75,-63
"1947",31084,23,48,-24
"1948",31085,0,4,-11
"1949",31085,1,3,-4
"1950",31085,2,3,-2
"1951",31085,3,1,-1
"1952",31085,4,5,NA
"1953",31085,5,27,-4
"1954",31085,6,123,-161
"1955",31085,7,371,-18
"1956",31085,8,273,-35
"1957",31085,9,271,-48
"1958",31085,10,135,-89
"1959",31085,11,88,-90
"1960",31085,12,136,-93
"1961",31085,13,94,-79
"1962",31085,14,80,-68
"1963",31085,15,80,-71
"1964",31085,16,103,-202
"1965",31085,17,123,-370
"1966",31085,18,121,-374
"1967",31085,19,114,-222
"1968",31085,20,64,-144
"1969",31085,21,30,-76
"1970",31085,22,11,-41
"1971",31085,23,6,-28
"1972",31086,0,10,-28
"1973",31086,1,5,-5
"1974",31086,2,1,-8
"1975",31086,3,1,-2
"1976",31086,4,4,-3
"1977",31086,5,10,-9
"1978",31086,6,47,-19
"1979",31086,7,233,-22
"1980",31086,8,247,-125
"1981",31086,9,142,-245
"1982",31086,10,129,-135
"1983",31086,11,123,-190
"1984",31086,12,154,-167
"1985",31086,13,134,-141
"1986",31086,14,123,-125
"1987",31086,15,117,-128
"1988",31086,16,97,-283
"1989",31086,17,239,-495
"1990",31086,18,191,-413
